Class ID,Class Type,Class Title,Campus,Credits,Days,Time,Date,Instructor
ACCT200010,LEC,Survey of Accounting,NEWRK,4 Hrs,TR,3:30PM - 5:15PM,Aug 31 - Dec 10,"Kane,Gregory D"
ACCT207010,LEC,Accounting I,NEWRK,3 Hrs,MWF ,9:05AM - 9:55AM ,Aug 31 - Dec 10 ,"Etheridge,Paige Penelope"
ACCT207011,LEC,Accounting I,NEWRK,3 Hrs,MWF ,10:10AM - 11:00AM ,Aug 31 - Dec 10 ,"Etheridge,Paige Penelope"
ACCT207012,LEC,Accounting I,NEWRK,3 Hrs,MWF ,11:15AM - 12:05PM ,Aug 31 - Dec 10 ,"Etheridge,Paige Penelope"
ACCT207013,LEC,Accounting I,NEWRK,3 Hrs,TR ,11:00AM - 12:15PM ,Aug 31 - Dec 10 ,"McDougal,Karen"
ACCT207014,LEC,Accounting I,NEWRK,3 Hrs,TR ,8:00AM - 9:15AM ,Aug 31 - Dec 10 ,"McDougal,Karen"
ACCT207015,LEC,Accounting I,NEWRK,3 Hrs,MW ,3:35PM - 4:50PM ,Aug 31 - Dec 10 ,"Fico,Joan"
ACCT207016,LEC,Accounting I,NEWRK,3 Hrs,MW,3:35PM - 4:50PM,Aug 31 - Dec 10,"McMartin,Andrew"
ACCT207017,LEC,Accounting I,NEWRK,3 Hrs,TR ,11:00AM - 12:15PM ,Aug 31 - Dec 10 ,"Tsakumis,George Theodore"
ACCT207018,LEC,Accounting I,NEWRK,3 Hrs,TR,2:00PM - 3:15PM,Aug 31 - Dec 10,"Tsakumis,George Theodore"
ACCT207019,LEC,Accounting I,NEWRK,3 Hrs,,Canceled,,
ACCT207050,LEC,Accounting I,NEWRK,3 Hrs,MW,5:00PM - 6:15PM,Aug 31 - Dec 10,"McMartin,Andrew"
ACCT207051,LEC,Accounting I,NEWRK,3 Hrs,MW,6:30PM - 7:45PM,Aug 31 - Dec 10,"McMartin,Andrew"
ACCT207052,LEC,Accounting I,NEWRK,3 Hrs,MW ,5:00PM - 6:15PM ,Aug 31 - Dec 10 ,"Fico,Joan"
ACCT207053,LEC,Accounting I,NEWRK,3 Hrs,MW,6:30PM - 7:45PM,Aug 31 - Dec 10,"Fico,Joan"
ACCT207054,LEC,Accounting I,NEWRK,3 Hrs,,Canceled,,
ACCT207070,LEC,Accounting I,NEWRK,3 Hrs,TBD,,Aug 31 - Dec 10,"Bell,James"
ACCT207080,LEC,Accounting I,NEWRK,3 Hrs,TR ,2:00PM - 3:15PM ,Aug 31 - Dec 10 ,"McDougal,Karen"
ACCT208011,LEC,Accounting II,NEWRK,3 Hrs,MWF,9:05AM - 9:55AM,Aug 31 - Dec 10,"Dragone,Debra Sue Gassner"
ACCT208012,LEC,Accounting II,NEWRK,3 Hrs,MWF,10:10AM - 11:00AM,Aug 31 - Dec 10,"Dragone,Debra Sue Gassner"
ACCT208013,LEC,Accounting II,NEWRK,3 Hrs,MWF,11:15AM - 12:05PM,Aug 31 - Dec 10,"Dragone,Debra Sue Gassner"
ACCT208014,LEC,Accounting II,NEWRK,3 Hrs,TR,9:30AM - 10:45AM,Aug 31 - Dec 10,"Jones,Scott K"
ACCT208015,LEC,Accounting II,NEWRK,3 Hrs,MWF ,11:15AM - 12:05PM ,Aug 31 - Dec 10 ,"Tucker,James Joseph"
ACCT208016,LEC,Accounting II,NEWRK,3 Hrs,MWF ,12:20PM - 1:10PM ,Aug 31 - Dec 10 ,"Tucker,James Joseph"
ACCT208070,LEC,Accounting II,NEWRK,3 Hrs,TBD,,Aug 31 - Dec 10,"Bell,James"
ACCT267010,LEC,SEMINAR,NEWRK,1 Hrs,R,5:00PM - 8:00PM,Aug 31 - Dec 10,"Gillespie,Jackson F"
ACCT302011,LEC,Accounting Information Systems,NEWRK,3 Hrs,TR,8:00AM - 9:15AM,Aug 31 - Dec 10,"Geerts,Guido L"
ACCT302012,LEC,Accounting Information Systems,NEWRK,3 Hrs,TR,9:30AM - 10:45AM,Aug 31 - Dec 10,"Geerts,Guido L"
ACCT302082,LEC,Accounting Information Systems,NEWRK,3 Hrs,TR,9:30AM - 10:45AM,Aug 31 - Dec 10,"Geerts,Guido L"
ACCT313050,LEC,Taxation for Business and Investment Planning,NEWRK,3 Hrs,M,6:00PM - 9:00PM,Aug 31 - Dec 10,"Necelis,Adam"
ACCT315010,LEC,Intermediate Accounting I,NEWRK,3 Hrs,TR,12:30PM - 1:45PM,Aug 31 - Dec 10,"Convery,Amanda Marie"
ACCT316010,LEC,Intermediate Accounting II,NEWRK,3 Hrs,TR,9:30AM - 10:45AM,Aug 31 - Dec 10,"Jenkins,David Shawn"
ACCT316011,LEC,Intermediate Accounting II,NEWRK,3 Hrs,TR,12:30PM - 1:45PM,Aug 31 - Dec 10,"Jenkins,David Shawn"
ACCT327010,LEC,Cost Accounting,NEWRK,3 Hrs,MWF,1:25PM - 2:15PM,Aug 31 - Dec 10,"Dragone,Debra Sue Gassner"
ACCT350010,LEC,Business Law I,NEWRK,3 Hrs,MWF,10:10AM - 11:00AM,Aug 31 - Dec 10,"Coffin,Roger G"
ACCT351010,LEC,Business Law II,NEWRK,3 Hrs,MWF,11:15AM - 12:05PM,Aug 31 - Dec 10,"Coffin,Roger G"
ACCT352010,LEC,Law and Social Issues in Business,NEWRK,3 Hrs,MWF,9:05AM - 9:55AM,Aug 31 - Dec 10,"Alexander JD,Virgil E"
ACCT352011,LEC,Law and Social Issues in Business,NEWRK,3 Hrs,MWF,10:10AM - 11:00AM,Aug 31 - Dec 10,"Alexander JD,Virgil E"
ACCT352012,LEC,Law and Social Issues in Business,NEWRK,3 Hrs,MWF,11:15AM - 12:05PM,Aug 31 - Dec 10,"Alexander JD,Virgil E"
ACCT352013,LEC,Law and Social Issues in Business,NEWRK,3 Hrs,MWF,12:20PM - 1:10PM,Aug 31 - Dec 10,"Alexander JD,Virgil E"
ACCT352014,LEC,Law and Social Issues in Business,NEWRK,3 Hrs,MW,3:35PM - 4:50PM,Aug 31 - Dec 10,"Moffa Jr,Louis Robert"
ACCT352053,LEC,Law and Social Issues in Business,NEWRK,3 Hrs,W,6:00PM - 9:00PM,Aug 31 - Dec 10,"Pratt,Jillian Marie"
ACCT352070,LEC,Law and Social Issues in Business,NEWRK,3 Hrs,TBD,,Aug 31 - Dec 10,"Bell,James"
ACCT352071,LEC,Law and Social Issues in Business,NEWRK,3 Hrs,TBD,,Aug 31 - Dec 10,"Bell,James"
ACCT364000,IND,Accounting in Practice,NEWRK,3 Hrs,ASYN,,Aug 31 - Dec 10,Staff
ACCT366000,IND,Independent Study,NEWRK,1-6 Hrs,ASYN,12:00AM - 12:00AM,Aug 31 - Dec 10,Staff
ACCT413010,LEC,Income Tax Accounting,NEWRK,3 Hrs,MWF,12:20PM - 1:10PM,Aug 31 - Dec 10,"Etheridge,Paige Penelope"
ACCT414010,LEC,Advanced Federal Taxation,NEWRK,3 Hrs,MW,3:35PM - 4:50PM,Aug 31 - Dec 10,"Greenstein,Brian Richard"
ACCT415010,LEC,Advanced Accounting,NEWRK,3 Hrs,TR,9:30AM - 10:45AM,Aug 31 - Dec 10,"Velury,Uma"
ACCT415010,LEC,Advanced Accounting,NEWRK,3 Hrs,TR,9:30AM - 10:45AM,Aug 31 - Dec 10,"Velury,Uma"
ACCT415011,LEC,Advanced Accounting,NEWRK,3 Hrs,TR,12:30PM - 1:45PM,Aug 31 - Dec 10,"Velury,Uma"
ACCT417010,LEC,Auditing,NEWRK,3 Hrs,TR,12:30PM - 1:45PM,Aug 31 - Dec 10,"Vermeer,Thomas Edward"
ACCT417011,LEC,Auditing,NEWRK,3 Hrs,TR,2:00PM - 3:15PM,Aug 31 - Dec 10,"Vermeer,Thomas Edward"
ACCT425010,LEC,Strategic Information Systems and Accounting,NEWRK,3 Hrs,MW,8:40AM - 9:55AM,Aug 31 - Dec 10,"Rodalunas,Ryan Tyler"
ACCT425080,LEC,Strategic Information Systems and Accounting,NEWRK,3 Hrs,MW,8:40AM - 9:55AM,Aug 31 - Dec 10,"Rodalunas,Ryan Tyler"
ACCT450010,LEC,Legal Issues of Trust and Fiduciary Entities,NEWRK,3 Hrs,MW,3:35PM - 4:50PM,Aug 31 - Dec 10,"McCloskey Esq,Jennifer Zelvin"
ACCT466001,IND,Independent Study,NEWRK,1-6 Hrs,TBD,,Aug 31 - Dec 10,"Dragone,Debra Sue Gassner"
ACCT600050,LEC,Financial Reporting and Analysis,NEWRK,3 Hrs,W,6:00PM - 9:00PM,Aug 31 - Dec 10,"McDougal,Karen"
ACCT600196,LEC,Financial Reporting and Analysis,NEWRK,3 Hrs,ASYN,,Aug 31 - Oct 15,"Jung PhD,Michael J."
ACCT600197,LEC,Financial Reporting and Analysis,NEWRK,3 Hrs,ASYN,,Aug 31 - Oct 15,"Jung PhD,Michael J."
ACCT600198,LEC,Financial Reporting and Analysis,NEWRK,3 Hrs,ASYN,,Oct 18 - Dec 10,"Jung PhD,Michael J."
ACCT600199,LEC,Financial Reporting and Analysis,NEWRK,3 Hrs,ASYN,,Oct 18 - Dec 10,"Jung PhD,Michael J."
ACCT604050,LEC,Database Design and Implementation,NEWRK,3 Hrs,R,6:00PM - 9:00PM,Aug 31 - Dec 10,"Cao,Jinwei"
ACCT604196,LEC,Database Design and Implementation,NEWRK,3 Hrs,ASYN,12:00AM - 12:00AM,Aug 31 - Oct 15,"Cao,Jinwei"
ACCT604197,LEC,Database Design and Implementation,NEWRK,3 Hrs,ASYN,12:00AM - 12:00AM,Aug 31 - Oct 15,"Cao,Jinwei"
ACCT606050,LEC,"Object-oriented Systems Analysis, Design and Implementation",NEWRK,3 Hrs,M,6:00PM - 9:00PM,Aug 31 - Dec 10,"Laskowski,Jason Daniel"
ACCT610196,LEC,Financial Reporting I,NEWRK,2 Hrs,ASYN,,Aug 31 - Oct 15,"Convery,Amanda Marie"
ACCT610620,LEC,Financial Reporting I,NEWRK,2 Hrs,,Canceled,,
ACCT611198,LEC,Financial Reporting II,NEWRK,2 Hrs,ASYN,,Oct 18 - Dec 10,"Convery,Amanda Marie"
ACCT611660,LEC,Financial Reporting II,NEWRK,2 Hrs,,Canceled,,
ACCT613010,LEC,Federal Taxation of Income and Property Transactions,NEWRK,3 Hrs,MWF,12:20PM - 1:10PM,Aug 31 - Dec 10,"Etheridge,Paige Penelope"
ACCT613196,LEC,Federal Taxation of Income and Property Transactions,NEWRK,3 Hrs,ASYN,,Aug 31 - Oct 15,"Greenstein,Brian Richard"
ACCT614010,LEC,Advanced Federal Taxation,NEWRK,3 Hrs,MW,3:35PM - 4:50PM,Aug 31 - Dec 10,"Greenstein,Brian Richard"
ACCT615010,LEC,Advanced Financial Reporting,NEWRK,3 Hrs,TR,9:30AM - 10:45AM,Aug 31 - Dec 10,"Velury,Uma"
ACCT615011,LEC,Advanced Financial Reporting,NEWRK,3 Hrs,TR,12:30PM - 1:45PM,Aug 31 - Dec 10,"Velury,Uma"
ACCT617010,LEC,"Auditing, Ethics, and Professional Responsibility",NEWRK,3 Hrs,TR,12:30PM - 1:45PM,Aug 31 - Dec 10,"Vermeer,Thomas Edward"
ACCT617011,LEC,"Auditing, Ethics, and Professional Responsibility",NEWRK,3 Hrs,TR,2:00PM - 3:15PM,Aug 31 - Dec 10,"Vermeer,Thomas Edward"
ACCT617198,LEC,"Auditing, Ethics, and Professional Responsibility",NEWRK,3 Hrs,ASYN,,Oct 18 - Dec 10,"Joe,Jennifer R"
ACCT625050,LEC,Financial Statement Analysis,NEWRK,3 Hrs,T,6:00PM - 9:00PM,Aug 31 - Dec 10,"Kane,Gregory D"
ACCT666000,IND,SPECIAL PROBLEM,NEWRK,1-12 Hrs,TBD,12:00AM - 12:00AM,Aug 31 - Dec 10,Staff
ACCT866000,IND,SPECIAL PROBLEM,NEWRK,1-12 Hrs,ASYN,12:00AM - 12:00AM,Aug 31 - Dec 10,Staff
ACCT868000,IND,Research,NEWRK,1-6 Hrs,ASYN,12:00AM - 12:00AM,Aug 31 - Dec 10,Staff
ADMN109012,FLD,World Scholars: NEW ZEALAND,NEWRK,0 Hrs,,Canceled,,
ADMN109013,FLD,"World Scholars: ATHENS, GREECE",NEWRK,0 Hrs,TBD,,-,Staff
ADMN561011,ADM,GRADUATE CONTRACT: GRADUATE ASSISTANT,NEWRK,0 Hrs,TBD,12:00AM - 12:00AM,Aug 31 - Dec 10,Staff
ADMN561012,ADM,GRADUATE CONTRACT: RESEARCH ASSISTANT,NEWRK,0 Hrs,TBD,12:00AM - 12:00AM,Aug 31 - Dec 10,Staff
ADMN561013,ADM,GRADUATE CONTRACT: TEACHING ASSISTANT,NEWRK,0 Hrs,TBD,12:00AM - 12:00AM,Aug 31 - Dec 10,Staff
ADMN561014,ADM,GRADUATE CONTRACT: GRADUATE FELLOW,NEWRK,0 Hrs,TBD,12:00AM - 12:00AM,Aug 31 - Dec 10,Staff
ADMN561015,ADM,GRADUATE CONTRACT: TUITION SCHOLAR,NEWRK,0 Hrs,TBD,12:00AM - 12:00AM,Aug 31 - Dec 10,Staff
AFRA107010,LEC,History of Rock,NEWRK,3 Hrs,ASYN,,Aug 31 - Dec 10,"England Baab,Sarah Jean"
AFRA107011,LEC,History of Rock,NEWRK,3 Hrs,ASYN,,Aug 31 - Dec 10,"England Baab,Sarah Jean"
AFRA107012,LEC,History of Rock,NEWRK,3 Hrs,ASYN,,Aug 31 - Dec 10,"England Baab,Sarah Jean"
AFRA110011,LEC,Introduction to African American Studies,NEWRK,3 Hrs,MW,3:35PM - 4:50PM,Aug 31 - Dec 10,"Brown,Andrew D."
AFRA110012,LEC,Introduction to African American Studies,NEWRK,3 Hrs,TR,9:30AM - 10:45AM,Aug 31 - Dec 10,"Serrano,Jorge Luis"
AFRA110710,LEC,Introduction to African American Studies,WILM,3 Hrs,TR,9:30AM - 10:45AM,Aug 31 - Dec 10,"Livingston,Lawrence Michael"
AFRA134011,LEC,History of Africa,NEWRK,3 Hrs,TR,11:00AM - 12:15PM,Aug 31 - Dec 10,"Maloba,Wunyabari"
AFRA205010,LEC,Contemporary African American Issues: AFRICAN ANTIQUITY,NEWRK,3 Hrs,MWF,1:25PM - 2:15PM,Aug 31 - Dec 10,"Serrano,Jorge Luis"
AFRA205011,LEC,Contemporary African American Issues: ENVIRONMENTAL JUSTICE,NEWRK,3 Hrs,TR,11:00AM - 12:15PM,Aug 31 - Dec 10,"Richardson,Jefffrey L"
AFRA205011,LEC,Contemporary African American Issues: ENVIRONMENTAL JUSTICE,NEWRK,3 Hrs,TR,11:00AM - 12:15PM,Aug 31 - Dec 10,"Richardson,Jefffrey L"
AFRA205710,LEC,Contemporary African American Issues,WILM,3 Hrs,MW,3:00PM - 4:15PM,Aug 31 - Dec 10,"Livingston,Lawrence Michael"
AFRA206010,LEC,Survey of African American Culture: WAGES OF WHITENESS,NEWRK,3 Hrs,TR,5:00PM - 6:15PM,Aug 31 - Dec 10,"Stanford,Brandon"
AFRA206710,LEC,Survey of African American Culture,WILM,3 Hrs,TR,11:00AM - 12:15PM,Aug 31 - Dec 10,"Livingston,Lawrence Michael"
AFRA215010,LEC,Race in Society,NEWRK,3 Hrs,TR,6:30PM - 7:45PM,Aug 31 - Dec 10,"Stanford,Brandon"
AFRA215710,LEC,Race in Society,WILM,3 Hrs,MW,1:30PM - 2:45PM,Aug 31 - Dec 10,"Martin,John R"
AFRA220010,LEC,The Civil Rights Movement,NEWRK,3 Hrs,TR,3:30PM - 4:45PM,Aug 31 - Dec 10,"Stanford,Brandon"
AFRA220710,LEC,The Civil Rights Movement,WILM,3 Hrs,MW,1:30PM - 2:45PM,Aug 31 - Dec 10,"Livingston,Lawrence Michael"
AFRA224010,LEC,Race and Racism: Global History and Representation,NEWRK,3 Hrs,MW,3:35PM - 4:50PM,Aug 31 - Dec 10,"Bil,Geoffrey"
AFRA227010,LEC,Popular Music of the Global South,NEWRK,3 Hrs,TR,11:00AM - 12:15PM,Aug 31 - Dec 10,"Miller,Colin David"
AFRA230010,LEC,Introduction to Politics and Social Justice,NEWRK,3 Hrs,MWF,11:15AM - 12:05PM,Aug 31 - Dec 10,"Ellerby,Kara Lynn"
AFRA240010,LEC,Create Performances about Black American History using all Art Forms,NEWRK,3 Hrs,TR,11:00AM - 12:15PM,Aug 31 - Dec 10,"El-Amin,Hassan"
AFRA295010,LEC,Black Women and Christianity,NEWRK,3 Hrs,MWF,10:10AM - 11:00AM,Aug 31 - Dec 10,"Coleman,Monica"
AFRA304010,LEC,African American History to the Civil War,NEWRK,3 Hrs,TR,2:00PM - 3:15PM,Aug 31 - Dec 10,"Benjamin Golden,Kathryn"
AFRA304011,LEC,African American History to the Civil War,NEWRK,3 Hrs,TR,2:00PM - 3:15PM,Aug 31 - Dec 10,"Benjamin Golden,Kathryn"
AFRA307010,LEC,Black Thought and Philosophy,NEWRK,3 Hrs,TR,2:00PM - 3:15PM,Aug 31 - Dec 10,"Richardson,Jefffrey L"
AFRA315010,LEC,Issues in Black Photography,NEWRK,3 Hrs,,Canceled,,
AFRA329010,LEC,Black Women's History to 1865,NEWRK,3 Hrs,TR,11:00AM - 12:15PM,Aug 31 - Dec 10,"Benjamin Golden,Kathryn"
AFRA329011,LEC,Black Women's History to 1865,NEWRK,3 Hrs,TR,11:00AM - 12:15PM,Aug 31 - Dec 10,"Benjamin Golden,Kathryn"
AFRA345010,LEC,African American Literature II,NEWRK,3 Hrs,TR,11:00AM - 12:15PM,Aug 31 - Dec 10,"Spaulding,Asa Timothy"
AFRA371010,LEC,"African American Music: History and Culture, 1800-1995",NEWRK,3 Hrs,MW,3:35PM - 4:50PM,Aug 31 - Dec 10,"Hicks,Cheryl"
AFRA375010,LEC,Peoples and Cultures of Modern Latin America,NEWRK,3 Hrs,MW,8:40AM - 9:55AM,Aug 31 - Dec 10,"Guerron-Montero,Carla M"
AFRA381010,LEC,Understanding Black Men in the Streets and in Prison,NEWRK,3 Hrs,MW,3:35PM - 4:50PM,Aug 31 - Dec 10,"Payne,Yasser Arafat"
AFRA391010,LEC,Interdisciplinary Approaches to African American Studies,NEWRK,4 Hrs,MW ,8:40AM - 9:55AM ,Aug 31 - Dec 10 ,"Serrano,Jorge Luis"
AFRA392010,LEC,Brazil in the Modern World,NEWRK,3 Hrs,,Canceled,,
AFRA418010,LEC,"Race, Gender, and Poverty",NEWRK,3 Hrs,MW ,12:20PM - 1:10PM ,Aug 31 - Dec 10 ,"Bouek,Jennifer"
AFRA431010,LEC,Race and Health,NEWRK,3 Hrs,TR,5:00PM - 6:15PM,Aug 31 - Dec 10,"Cooper,Carlton Rodney"
AFRA433010,LEC,African Politics,NEWRK,3 Hrs,TR,11:00AM - 12:15PM,Aug 31 - Dec 10,"Bauer,Gretchen M"
AFRA434010,LEC,Interventions in Black Gender History,NEWRK,3 Hrs,W,6:00PM - 9:00PM,Aug 31 - Dec 10,"Hicks,Cheryl"
AFRA437010,LEC,Race Class and American Democracy,NEWRK,3 Hrs,MW,3:35PM - 4:50PM,Aug 31 - Dec 10,"Davis Jr,Theodore J"
AFRA445010,LEC,Black Bodies on Display: Race in Museums,NEWRK,3 Hrs,,Canceled,,
AFRA460010,LEC,Race & Inequality in Delaware,NEWRK,3 Hrs,T,2:00PM - 5:00PM,Aug 31 - Dec 10,"Norwood,Dael"
AFRA600010,DIS,Foundations in Africana Studies,NEWRK,3 Hrs,M,6:00PM - 9:00PM,Aug 31 - Dec 10,"Brown,Andrew D."
AFRA634010,LEC,Interventions in Black Gender History,NEWRK,3 Hrs,W,6:00PM - 9:00PM,Aug 31 - Dec 10,"Hicks,Cheryl"
AFRA645010,LEC,Black Bodies on Display: Race in Museums,NEWRK,3 Hrs,,Canceled,,
AFRA651010,LEC,Becoming a Public Scholar Activist,NEWRK,3 Hrs,ASYN,,Aug 31 - Dec 10,"Coleman,Monica"
AFRA661010,DIS,Race & Inequality in Delaware,NEWRK,3 Hrs,T,2:00PM - 5:00PM,Aug 31 - Dec 10,"Norwood,Dael"
AFSC110010,LEC,Foundations of the United States Air Force I,NEWRK,1 Hrs,T,9:30AM - 10:45AM,Aug 31 - Dec 10,"Mayberry,Alex"
AFSC150010L,LAB,Initial Military Training I,NEWRK,0 Hrs,T ,7:00AM - 9:00AM ,Aug 31 - Dec 10 ,"Mayberry,Alex"
AFSC210010,LEC,Evolution of United States Air and Space Power I,NEWRK,1 Hrs,T,11:00AM - 12:15PM,Aug 31 - Dec 10,"Nu,Ustem"
AFSC250010L,LAB,Field Training Preparation I,NEWRK,0 Hrs,T ,7:00AM - 9:00AM ,Aug 31 - Dec 10 ,"Mayberry,Alex"
AFSC310010,LEC,Leadership Studies I,NEWRK,3 Hrs,TR,11:00AM - 12:15PM,Aug 31 - Dec 10,"Thomas,Victoria"
AFSC350010L,LAB,Intermediate Cadet Leader Training I,NEWRK,0 Hrs,T ,7:00AM - 9:00AM ,Aug 31 - Dec 10 ,"Mayberry,Alex"
AFSC410010,LEC,National Security Affairs I,NEWRK,3 Hrs,TR,9:30AM - 10:45AM,Aug 31 - Dec 10,"Nu,Ustem"
AFSC450010L,LAB,Senior Cadet Leader Training I,NEWRK,0 Hrs,T ,7:00AM - 9:00AM ,Aug 31 - Dec 10 ,"Mayberry,Alex"
AGRI100010,LEC,Organic and Sustainable Farming,NEWRK,3 Hrs,WF,3:35PM - 4:50PM,Aug 31 - Dec 10,"Reeves,Abby"
AGRI130010,LEC,Understanding Today's Agriculture,NEWRK,3 Hrs,MW,8:40AM - 9:55AM,Aug 31 - Dec 10,"Isaacs,Mark A"
AGRI130510,LEC,Understanding Today's Agriculture,GTOWN,3 Hrs,MW,8:40AM - 9:55AM,Aug 31 - Dec 10,"Isaacs,Mark A"
AGRI224010,LEC,One Health,NEWRK,3 Hrs,M,12:20PM - 1:10PM,Aug 31 - Dec 10,"Arsenault,Ryan Joseph"
AGRI224010,LEC,One Health,NEWRK,3 Hrs,M ,12:20PM - 1:10PM ,Aug 31 - Dec 10 ,"Arsenault,Ryan Joseph"
AGRI224011,LEC,One Health,NEWRK,3 Hrs,W ,12:20PM - 1:10PM ,Aug 31 - Dec 10 ,"Arsenault,Ryan Joseph"
AGRI224012,LEC,One Health,NEWRK,3 Hrs,F ,12:20PM - 1:10PM ,Aug 31 - Dec 10 ,"Arsenault,Ryan Joseph"
AGRI400010,LEC,Senior Capstone in Agriculture and Natural Resources,NEWRK,1 Hrs,,Canceled,,
ANFS101010,LEC,"Animals, Science and Society",NEWRK,3 Hrs,ASYN ,6:30PM - 8:30PM ,Aug 31 - Dec 10 ,"Griffiths,Lesa G"
ANFS101080,LEC,"Animals, Science and Society",NEWRK,3 Hrs,TR ,9:30AM - 10:45AM ,Aug 31 - Dec 10 ,"Griffiths,Lesa G"
ANFS111010L,LAB,Animal and Food Science Laboratory,NEWRK,1 Hrs,W,1:25PM - 3:25PM,Aug 31 - Dec 10,"Griffiths,Lesa G"
ANFS111011L,LAB,Animal and Food Science Laboratory,NEWRK,1 Hrs,W,1:25PM - 3:25PM,Aug 31 - Dec 10,"Griffiths,Lesa G"
ANFS111012L,LAB,Animal and Food Science Laboratory,NEWRK,1 Hrs,W,1:25PM - 3:25PM,Aug 31 - Dec 10,"Griffiths,Lesa G"
ANFS111013L,LAB,Animal and Food Science Laboratory,NEWRK,1 Hrs,W,1:25PM - 3:25PM,Aug 31 - Dec 10,"Griffiths,Lesa G"
ANFS111014L,LAB,Animal and Food Science Laboratory,NEWRK,1 Hrs,W,1:25PM - 3:25PM,Aug 31 - Dec 10,"Griffiths,Lesa G"
ANFS111015L,LAB,Animal and Food Science Laboratory,NEWRK,1 Hrs,W,1:25PM - 3:25PM,Aug 31 - Dec 10,"Griffiths,Lesa G"
ANFS112010L,LAB,Animal Handling,NEWRK,1 Hrs,T,12:30PM - 2:30PM,Aug 31 - Dec 10,"Gressley,Tanya Faust"
ANFS159010,LEC,Topics in Food Science,NEWRK,1 Hrs,M,12:20PM - 1:10PM,Aug 31 - Dec 10,"Joerger,Rolf D"
ANFS166000,IND,Special Problem,NEWRK,1-3 Hrs,TBD,,Aug 31 - Dec 10,Staff
ANFS167010,LEC,SEMINAR: PANDEMIC PREPAREDNESS,NEWRK,1 Hrs,ASYN,,Aug 31 - Dec 10,"Kniel,Kalmia E"
ANFS181010,LEC,From the Cow to the Cone: The Science and Business of Ice Cream,NEWRK,3 Hrs,TR,11:00AM - 12:15PM,Aug 31 - Dec 10,"Shaw,Melinda Christine"
ANFS220010,LEC,Introduction to Equine Science,NEWRK,3 Hrs,TR,8:00AM - 9:15AM,Aug 31 - Dec 10,"Renzetti,Annie"
ANFS230010,LEC,Foodborne Diseases: Investigating Outbreaks,NEWRK,3 Hrs,MWF,11:15AM - 12:05PM,Aug 31 - Dec 10,"Kniel,Kalmia E"
ANFS230080,LEC,Foodborne Diseases: Investigating Outbreaks,NEWRK,3 Hrs,MWF,11:15AM - 12:05PM,Aug 31 - Dec 10,"Kniel,Kalmia E"
ANFS241010,LEC,Introduction to Equine Nutrition,NEWRK,3 Hrs,MW ,10:10AM - 11:25AM ,Aug 31 - Dec 10 ,"Biddle,Amy Sanders"
ANFS261194,LEC,Pet Nutrition,NEWRK,3 Hrs,ASYN,,Aug 31 - Dec 10,"Griffiths,Lesa G"
ANFS261195,LEC,Pet Nutrition,NEWRK,3 Hrs,ASYN,,Aug 31 - Dec 10,"Griffiths,Lesa G"
ANFS266000,IND,Special Problem,NEWRK,2 Hrs,TBD,,Aug 31 - Dec 10,Staff
ANFS267010,LEC,SEMINAR: CLINICAL PRE-VET EXPERIENCE 1,NEWRK,2 Hrs,ASYN,12:00AM - 12:00AM,Aug 31 - Dec 10,"DeMarco,Stephanie"
ANFS267011,LEC,SEMINAR: BASICS OF CHEESE PRODUCTION,NEWRK,3 Hrs,MW,3:35PM - 4:50PM,Aug 31 - Dec 10,"Shaw,Melinda Christine"
ANFS267020D,DIS,SEMINAR: CLINICAL PRE-VET EXPERIENCE 1,NEWRK,2 Hrs,F,2:00PM - 4:00PM,Aug 31 - Dec 10,"DeMarco,Stephanie"
ANFS267021D,DIS,SEMINAR: CLINICAL PRE-VET EXPERIENCE 1,NEWRK,2 Hrs,F,10:10AM - 12:10PM,Aug 31 - Dec 10,"DeMarco,Stephanie"
ANFS332010,LEC,Introduction to Animal Diseases,NEWRK,3 Hrs,MWF,9:05AM - 9:55AM,Aug 31 - Dec 10,"Brannick,Erin Marie"
ANFS332011,LEC,Introduction to Animal Diseases,NEWRK,3 Hrs,,Canceled,,
ANFS332012,LEC,Introduction to Animal Diseases,NEWRK,3 Hrs,,Canceled,,
ANFS332080,LEC,Introduction to Animal Diseases,NEWRK,3 Hrs,MWF ,9:05AM - 9:55AM ,Aug 31 - Dec 10 ,"Brannick,Erin Marie"
ANFS345010,LEC,Introduction to Animal Physiology,NEWRK,3 Hrs,TR,3:30PM - 4:45PM,Aug 31 - Dec 10,"Dutta,Aditya"
ANFS350010,LEC,Animal Behavior,NEWRK,3 Hrs,TR,9:30AM - 10:45AM,Aug 31 - Dec 10,"Renzetti,Annie"
ANFS350080,LEC,Animal Behavior,NEWRK,3 Hrs,TR,9:30AM - 10:45AM,Aug 31 - Dec 10,"Renzetti,Annie"
ANFS366000,IND,Independent Study,NEWRK,1-6 Hrs,TBD,,Aug 31 - Dec 10,Staff
ANFS367010,LEC,SEMINAR: FOOD SPECS AND REGS,NEWRK,3 Hrs,MW,5:00PM - 6:15PM,Aug 31 - Dec 10,Staff
ANFS399010,LEC,Teaching Assistant,NEWRK,1-2 Hrs,TBD,12:00AM - 12:00AM,Aug 31 - Dec 10,Staff
ANFS409010,LEC,Food Processing,NEWRK,4 Hrs,WF,9:30AM - 10:45AM,Aug 31 - Dec 10,"Chen,Haiqiang"
